Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.32,1.73,14.3,23.6,0.0263,0.106,0.0351,0.091,0.301,1.16
1.51,1.59,39.0,43.7,0.0123,0.136,0.146,0.231,0.602,1.07
1.33,1.62,38.3,63.4,0.0151,0.148,0.0465,0.104,1.16,7.98
1.4,2.79,7.85,14.0,0.0197,0.0727,0.0279,0.152,0.112,1.38
1.21,1.44,42.3,72.5,0.0197,0.154,0.0501,0.0984,1.24,11.6
1.37,1.6,19.1,26.0,0.0242,0.0986,0.033,0.0728,0.687,2.17
1.42,2.02,7.88,12.6,0.00852,0.0732,0.0268,0.156,0.0353,0.365
1.16,1.5,13.3,23.8,0.013,0.107,0.0315,0.0799,0.0421,0.369
1.36,1.6,16.9,22.5,0.0104,0.11,0.0297,0.0603,0.098,1.71
1.22,1.61,16.1,22.5,0.0127,0.101,0.0321,0.0746,0.173,0.91
1.57,2.16,18.3,24.8,0.01,0.097,0.0343,0.104,0.0921,0.894
1.32,1.54,14.8,19.3,0.0107,0.113,0.0369,0.0927,0.222,1.16
1.17,1.5,15.9,22.4,0.0107,0.101,0.0304,0.0681,0.177,0.902
2.0,2.3,30.6,40.9,0.0108,0.124,0.0297,0.0555,0.0458,0.548
1.96,2.24,42.5,57.5,0.0132,0.132,0.036,0.0875,0.04,0.643
1.29,1.55,29.9,43.9,0.0137,0.139,0.0442,0.089,0.216,1.53
1.18,1.35,18.4,22.0,0.00942,0.116,0.0491,0.104,0.295,1.54
1.36,2.6,17.0,27.2,0.0203,0.112,0.0346,0.196,0.244,1.83
1.55,2.06,26.4,54.9,0.0109,0.0749,0.0412,0.166,0.238,2.73
1.26,1.97,17.8,24.5,0.049,0.187,0.0381,0.108,0.136,1.17
1.47,1.73,27.9,37.1,0.013,0.137,0.0361,0.075,0.241,2.19
1.55,2.3,32.4,51.5,0.0504,0.158,0.0472,0.104,0.433,2.31
1.33,1.45,25.5,30.3,0.0106,0.112,0.0862,0.178,0.4,0.834
1.34,1.54,10.4,18.1,0.0908,0.128,0.0267,0.0965,0.234,1.22
1.32,1.75,25.2,41.9,0.0223,0.18,0.0403,0.0917,0.27,2.06
1.15,1.75,15.3,20.9,0.0282,0.149,0.0488,0.103,0.0309,0.48
1.27,1.73,14.9,24.2,0.0264,0.0873,0.0398,0.0974,0.408,1.96
1.3,2.0,24.8,39.8,0.0309,0.126,0.045,0.124,0.427,1.84
1.37,1.63,25.8,31.8,0.0137,0.137,0.0387,0.0723,0.209,1.54
1.31,1.58,22.8,65.6,0.0303,0.116,0.0435,0.177,0.761,3.11
1.08,1.51,5.65,16.4,0.0105,0.0546,0.0252,0.0855,0.249,1.01
1.43,2.26,25.8,36.4,0.0144,0.124,0.0357,0.0675,0.408,2.36
1.89,2.66,9.13,12.6,0.0097,0.0588,0.0278,0.0812,0.317,1.47
1.86,2.41,22.9,33.0,0.0105,0.108,0.0278,0.0634,0.262,2.82
1.32,1.49,33.4,46.0,0.0141,0.135,0.0733,0.435,0.576,2.75
1.75,2.18,28.7,53.5,0.0145,0.167,0.0453,0.262,0.227,1.64
1.31,2.07,37.0,62.6,0.0136,0.177,0.0554,0.258,1.29,7.99
1.3,1.84,20.5,38.2,0.0196,0.135,0.0334,0.0794,0.308,1.96
1.14,1.79,17.9,30.6,0.026,0.127,0.0354,0.0835,0.467,2.01
1.32,2.17,21.2,37.4,0.0122,0.11,0.0384,0.212,0.121,1.26
1.56,2.18,22.2,33.8,0.0101,0.109,0.0376,0.192,0.0843,1.15
1.27,1.67,24.6,35.4,0.0201,0.136,0.0439,0.0942,0.0863,1.01
1.37,1.59,22.2,37.6,0.0146,0.119,0.0349,0.0667,0.0922,1.23
1.53,2.2,20.6,34.7,0.013,0.113,0.0367,0.212,0.0962,1.21
1.37,1.73,27.6,46.7,0.3,0.503,0.0405,0.101,0.481,2.5
1.29,1.63,32.0,48.6,0.0128,0.123,0.0417,0.0854,0.0675,0.778
1.74,1.84,28.5,45.5,0.0458,0.146,0.0375,0.0924,0.0517,0.628
2.48,3.28,10.0,16.8,0.0197,0.0884,0.0652,0.126,0.239,1.08
1.5,1.92,28.2,36.6,0.0114,0.132,0.0349,0.1,0.376,4.52
1.47,1.73,17.7,33.0,0.013,0.111,0.032,0.101,0.0474,0.413
0.976,1.14,21.8,28.2,0.0139,0.131,0.0455,0.0905,0.255,1.15
1.49,1.84,17.5,22.6,0.0317,0.164,0.0519,0.109,0.0139,0.627
1.16,1.59,15.5,22.8,0.0297,0.123,0.0375,0.0817,0.129,0.913
1.49,2.11,28.6,39.5,0.0111,0.134,0.0907,0.167,0.162,1.67
1.56,2.04,9.44,17.0,0.241,0.324,0.022,0.0536,0.154,0.699
1.3,1.75,38.9,58.5,0.0202,0.184,0.0389,0.0931,3.0,6.56
1.97,2.72,11.9,17.0,0.0107,0.0927,0.021,0.0429,0.177,1.14
1.25,1.99,12.3,24.3,0.0542,0.139,0.0322,0.167,0.324,1.22
0.832,1.59,24.0,38.6,0.0422,0.19,0.0532,0.16,0.488,3.97
1.06,2.56,25.7,44.2,0.0701,0.292,0.0577,0.156,0.452,1.52
2.16,2.31,19.2,33.9,0.0151,0.0884,0.0255,0.0934,0.0405,0.757
1.72,2.01,31.3,36.6,0.0132,0.128,0.0358,0.114,0.284,1.58
1.57,2.38,24.7,63.5,0.118,0.387,0.034,0.0844,0.126,1.32
1.26,1.92,21.4,60.2,0.0115,0.118,0.0391,0.123,0.0864,1.27
1.25,1.44,30.2,46.8,0.0137,0.153,0.044,0.0918,0.179,0.806
1.47,2.44,15.4,26.9,0.0256,0.0723,0.0332,0.171,0.527,2.5
1.15,1.55,28.2,39.1,0.0146,0.145,0.05,0.131,0.226,1.06
1.39,1.64,22.1,34.4,0.0186,0.11,0.0443,0.0858,0.211,1.33
1.49,2.36,12.4,33.4,0.0478,0.265,0.0264,0.0767,0.484,4.27
2.26,2.97,37.1,56.5,0.0218,0.159,0.0305,0.0655,0.535,3.04
1.85,2.13,12.5,25.1,0.00718,0.0882,0.0228,0.0752,0.0352,0.308
1.41,1.88,17.7,28.1,0.0137,0.112,0.0283,0.0664,0.219,2.54
1.17,1.43,24.4,35.8,0.0233,0.19,0.045,0.0853,0.147,1.47
1.73,1.93,36.3,64.1,0.0177,0.152,0.0458,0.125,0.0391,0.859
1.43,1.67,26.9,32.5,0.0173,0.14,0.0371,0.0981,0.739,2.66
1.28,1.97,23.6,53.6,0.0186,0.128,0.041,0.0987,0.0954,0.851
1.58,1.83,21.1,52.6,0.0202,0.12,0.0284,0.117,0.845,1.67
1.27,1.49,23.8,32.7,0.0879,0.154,0.0415,0.219,0.5,3.08
2.07,2.23,38.0,63.8,0.0165,0.169,0.0342,0.071,0.0331,0.446
1.25,1.62,20.2,63.5,0.0157,0.129,0.0324,0.0787,0.423,1.33
1.2,1.58,11.0,16.4,0.0191,0.121,0.0263,0.0583,0.277,1.17
2.07,2.96,27.5,61.2,0.0157,0.13,0.0335,0.121,0.303,2.0
1.21,1.76,11.5,28.3,0.015,0.114,0.0274,0.0814,0.385,2.23
1.64,2.33,7.75,22.6,0.0523,0.208,0.0185,0.0557,0.041,0.595
1.17,1.54,14.8,21.4,0.022,0.145,0.0357,0.074,0.122,1.35
1.73,2.07,18.0,25.0,0.0128,0.113,0.0297,0.0551,0.0543,0.598
1.05,1.73,25.6,43.9,0.0312,0.221,0.0636,0.197,0.144,3.39
1.18,1.8,17.6,39.7,0.0154,0.12,0.0339,0.0931,0.259,1.05
0.984,1.18,15.6,18.9,0.00901,0.105,0.0385,0.0957,0.422,2.99
1.29,1.74,22.0,45.2,0.00965,0.0905,0.0341,0.106,0.875,6.53
1.76,1.86,27.1,40.4,0.0302,0.139,0.0358,0.0782,0.0427,0.542
1.3,1.61,21.0,38.0,0.0234,0.119,0.0326,0.111,0.4,2.0
1.91,2.07,25.6,35.3,0.0118,0.128,0.0278,0.0943,0.21,1.58
2.12,2.87,13.2,28.7,0.0116,0.0878,0.0545,0.115,0.34,0.884
1.44,1.63,31.0,65.4,0.425,0.548,0.0555,0.201,0.581,2.82
2.31,3.09,13.0,18.7,0.0175,0.0881,0.0574,0.118,0.198,0.802
2.01,2.97,28.3,42.1,0.0203,0.133,0.0326,0.0734,0.637,2.74
1.33,1.8,26.9,50.0,0.0207,0.144,0.039,0.103,0.36,2.55
1.16,1.58,14.4,19.7,0.0084,0.0925,0.033,0.0655,0.143,1.22
1.37,1.71,22.8,38.1,0.0229,0.136,0.0392,0.108,0.265,2.12
1.34,1.79,22.3,26.9,0.0129,0.143,0.0369,0.0745,0.189,1.46
1.64,1.92,10.7,13.8,0.00945,0.0917,0.0286,0.0649,0.0996,0.846
1.62,1.86,30.7,38.7,0.0117,0.141,0.0367,0.0817,0.327,1.22
1.45,1.76,18.8,26.4,0.016,0.111,0.0333,0.0738,0.0923,1.06
1.64,2.82,24.2,40.0,0.034,0.0938,0.0327,0.069,0.604,2.16
1.37,1.73,13.1,20.7,0.0128,0.0944,0.025,0.0592,0.21,1.14
1.31,1.58,11.7,16.6,0.0178,0.104,0.0233,0.0519,0.125,1.05
1.17,1.46,10.9,13.5,0.00818,0.0963,0.0308,0.0613,0.167,0.957
1.7,1.82,26.9,31.3,0.0108,0.138,0.034,0.0718,0.0948,0.999
1.18,1.51,22.5,33.5,0.0144,0.135,0.0425,0.0865,0.325,2.37
1.53,2.14,25.6,40.6,0.0168,0.142,0.0447,0.37,0.0854,0.909
1.65,1.86,25.3,38.5,0.0384,0.114,0.0647,0.285,0.675,4.14
1.13,1.63,17.4,33.1,0.0284,0.108,0.0339,0.0674,0.349,2.59
1.52,1.9,19.8,32.3,0.0142,0.118,0.0299,0.0698,0.159,1.78
1.74,2.34,10.9,16.6,0.00818,0.0818,0.0206,0.0563,0.0969,0.859
1.49,1.9,11.5,22.9,0.0116,0.0857,0.0268,0.0916,0.026,0.259
1.71,1.98,25.8,37.4,0.0114,0.132,0.0316,0.0718,0.0718,0.933
1.22,1.38,31.3,48.4,0.0137,0.123,0.0421,0.0797,0.0748,0.925
2.32,2.87,22.2,28.9,0.0144,0.107,0.0288,0.0927,0.609,3.07
1.25,1.42,30.3,48.4,0.0152,0.124,0.0435,0.128,0.0862,0.918
1.48,1.6,37.9,50.5,0.0131,0.142,0.0467,0.0991,0.127,1.77
1.61,2.15,15.4,19.5,0.00951,0.1,0.0271,0.0611,0.138,1.05
2.31,3.14,12.0,21.6,0.151,0.205,0.065,0.131,0.196,0.87
1.22,1.93,8.67,16.5,0.0178,0.0801,0.0326,0.152,0.285,1.52
1.35,1.5,27.8,40.7,0.0115,0.123,0.0427,0.101,0.0923,1.3
1.15,1.42,8.63,13.1,0.00819,0.091,0.0266,0.106,0.105,1.0
1.32,1.69,16.9,24.0,0.0138,0.125,0.0316,0.0665,0.195,0.957
1.73,2.02,25.3,38.6,0.0176,0.14,0.0317,0.0609,0.126,1.77
2.04,2.85,19.8,27.0,0.0121,0.103,0.0292,0.0638,0.222,1.06
1.27,1.81,19.2,34.5,0.0171,0.109,0.0332,0.0691,0.215,1.84
1.13,1.47,16.3,24.2,0.0171,0.109,0.0341,0.069,0.412,2.56
1.67,2.35,20.0,37.2,0.0301,0.0814,0.0277,0.0956,0.227,1.45
1.23,1.98,22.9,36.1,0.0535,0.176,0.0419,0.0955,0.722,2.82
1.26,1.7,24.7,45.3,0.0116,0.0818,0.0388,0.0863,0.844,6.46
1.34,1.54,22.0,28.5,0.0156,0.121,0.0369,0.073,0.183,0.853
1.54,1.83,18.7,26.5,0.0162,0.122,0.0309,0.0665,0.342,2.43
1.28,1.99,24.0,40.5,0.0148,0.13,0.0375,0.136,0.642,4.77
1.07,1.9,12.9,20.6,0.0183,0.109,0.0359,0.0759,0.167,1.76
1.28,1.64,24.3,33.2,0.0115,0.13,0.0372,0.0769,0.407,2.05
1.43,1.96,29.6,46.0,0.0624,0.156,0.041,0.0831,0.199,0.999
1.31,1.66,26.7,46.6,0.0206,0.145,0.0389,0.0756,0.754,6.41
1.52,1.85,30.4,47.3,0.0165,0.137,0.0395,0.0823,0.158,1.72
1.62,2.92,18.1,37.4,0.0456,0.112,0.0443,0.328,0.191,2.51
1.76,2.14,22.9,30.8,0.012,0.117,0.032,0.0698,0.165,3.04
1.88,2.32,10.7,15.2,0.00804,0.0867,0.0227,0.0872,0.118,0.907
1.24,1.67,24.9,32.2,0.011,0.135,0.0388,0.0745,0.0565,0.592
1.53,1.95,21.8,28.2,0.0115,0.116,0.032,0.0825,0.0749,0.76
1.26,1.69,16.3,21.1,0.0095,0.115,0.0306,0.0625,0.234,1.2
1.22,1.68,23.5,45.4,0.0113,0.111,0.0385,0.0925,1.04,6.49
1.46,1.79,19.7,24.6,0.00862,0.106,0.0309,0.0669,0.334,2.66
2.19,2.84,13.5,18.2,0.00741,0.082,0.0558,0.114,0.219,0.771
1.69,1.92,13.5,20.0,0.0828,0.135,0.0219,0.066,0.0433,0.31
1.48,1.75,25.7,34.9,0.0107,0.128,0.0333,0.0625,0.226,2.23
1.24,2.03,14.6,23.6,0.0124,0.103,0.0314,0.072,0.0641,0.725
1.46,2.14,22.7,39.9,0.0138,0.124,0.0328,0.0829,0.0932,0.8
2.01,2.67,29.8,41.3,0.0139,0.104,0.0247,0.0472,0.24,0.751
1.21,1.64,19.2,34.1,0.0147,0.173,0.0349,0.149,0.233,1.29
1.14,1.49,16.2,20.3,0.0133,0.124,0.0306,0.0566,0.429,2.16
1.34,1.56,29.7,51.6,0.0184,0.153,0.0432,0.249,0.201,2.91
1.32,2.35,22.1,32.2,0.0165,0.132,0.0382,0.107,0.213,1.69
1.34,2.04,25.7,37.0,0.0127,0.139,0.0352,0.0814,0.184,2.22
0.975,1.21,22.5,29.0,0.0132,0.147,0.044,0.088,0.135,0.764
1.46,1.78,18.5,23.8,0.0135,0.128,0.0285,0.0591,0.148,1.33
1.14,1.35,12.7,19.1,0.0525,0.1,0.0333,0.089,0.0821,1.11
1.14,1.64,14.3,42.5,0.0322,0.142,0.0515,0.116,0.0377,0.479
2.15,2.58,17.4,25.1,0.0104,0.107,0.0261,0.0704,0.129,0.812
1.71,2.04,21.6,32.1,0.0161,0.128,0.0363,0.077,0.197,2.9
1.41,1.76,37.7,47.6,0.00988,0.0887,0.0391,0.0705,0.33,2.39
1.53,1.73,23.4,36.7,0.0131,0.151,0.032,0.11,0.208,1.28
1.44,1.9,16.4,31.9,0.0189,0.11,0.0288,0.0586,0.263,1.89
1.41,1.68,11.7,16.7,0.00871,0.0993,0.0283,0.0559,0.135,1.29
1.37,2.0,25.0,45.3,0.0262,0.123,0.0423,0.102,0.299,1.46
1.32,1.66,24.8,48.3,0.0124,0.128,0.0376,0.102,0.597,6.31
1.29,1.48,37.8,58.5,0.0134,0.159,0.0464,0.105,0.0357,0.567
1.29,1.52,9.55,15.2,0.0122,0.0882,0.0291,0.0762,0.0984,0.63
1.33,2.41,16.2,23.8,0.0161,0.115,0.0298,0.0746,0.274,1.26
1.19,2.52,17.2,37.6,0.0107,0.0979,0.032,0.0795,0.372,4.38
1.33,1.56,28.9,39.1,0.0205,0.152,0.0409,0.092,0.0662,0.636
1.38,2.33,9.76,24.6,0.0105,0.074,0.0287,0.198,0.196,1.47
1.06,1.27,17.9,28.3,0.0091,0.103,0.0369,0.0712,0.405,2.71
1.13,1.32,14.5,19.8,0.00867,0.0968,0.0317,0.0653,0.147,1.61
1.62,2.09,23.3,34.5,0.0119,0.128,0.0322,0.0807,0.204,2.32
1.57,2.2,33.0,44.5,0.0118,0.136,0.159,0.251,0.258,2.51
1.29,1.77,21.4,33.1,0.0105,0.131,0.0356,0.0772,0.143,1.24
1.21,1.59,22.3,30.5,0.0115,0.126,0.0373,0.0788,0.235,1.54
1.47,2.15,15.4,23.9,0.0234,0.103,0.028,0.0546,0.141,1.27
1.25,1.51,9.46,16.6,0.00808,0.077,0.0267,0.0797,0.0956,0.879
1.28,1.8,24.4,64.1,0.0128,0.16,0.0464,0.0931,0.167,2.11
1.8,2.12,10.9,16.7,0.0114,0.0715,0.0338,0.257,0.0608,1.28
1.19,1.4,19.7,24.5,0.0105,0.126,0.0391,0.0826,0.0924,1.33
1.4,1.59,29.4,57.5,0.0204,0.15,0.0475,0.0895,0.314,1.91
1.4,1.78,6.56,14.4,0.00999,0.113,0.0188,0.0527,0.195,1.55
1.67,1.86,8.4,13.0,0.0071,0.0791,0.0209,0.0561,0.0219,0.414
1.18,1.55,18.9,31.0,0.00986,0.108,0.0332,0.0597,0.324,2.07
1.23,1.51,26.0,70.0,0.0552,0.13,0.0417,0.113,0.669,2.13
1.22,2.47,13.2,48.9,0.181,0.482,0.0386,0.178,0.488,3.21
1.62,1.98,21.7,28.8,0.0186,0.122,0.0321,0.0827,0.0934,0.882
1.58,1.81,15.6,26.3,0.0227,0.109,0.0269,0.0616,0.15,1.52
1.33,1.78,16.0,19.7,0.0099,0.116,0.0297,0.0661,0.247,1.08
1.78,3.04,23.1,61.9,0.0772,0.258,0.0661,0.514,0.325,3.5
1.42,1.72,27.3,37.7,0.015,0.158,0.0366,0.0701,0.202,2.63
1.59,2.09,24.4,36.1,0.0127,0.128,0.0312,0.0834,0.197,2.01
1.14,1.49,16.1,27.0,0.0681,0.149,0.0425,0.107,0.0565,0.633
1.23,1.49,22.7,36.4,0.0242,0.146,0.0356,0.0829,0.437,2.64
1.65,2.46,15.7,24.1,0.0127,0.11,0.0264,0.0698,0.261,1.43
1.81,2.24,23.3,35.1,0.0422,0.102,0.0288,0.0552,0.116,0.697
1.68,1.91,30.1,37.6,0.0116,0.147,0.0327,0.0645,0.0387,0.568
1.16,1.61,15.4,49.7,0.0231,0.133,0.0419,0.176,0.629,3.13
1.79,2.29,28.3,51.2,0.144,0.402,0.0347,0.15,0.2,1.14
1.6,1.88,19.2,26.8,0.0294,0.116,0.0287,0.0812,0.252,1.66
1.42,2.44,21.9,40.1,0.0754,0.363,0.0345,0.0688,0.471,1.49
1.14,1.72,22.5,30.8,0.0158,0.127,0.0406,0.0952,0.16,1.16
1.62,2.06,22.6,38.2,0.0472,0.136,0.0334,0.131,0.382,1.73
1.25,1.7,16.7,36.0,0.0195,0.144,0.0318,0.082,0.128,1.39
1.62,2.91,11.6,23.5,0.0393,0.093,0.0325,0.199,0.171,1.85
1.23,2.04,13.9,23.5,0.0124,0.102,0.0312,0.0746,0.0695,0.745
1.31,1.53,25.7,45.9,0.0138,0.118,0.0381,0.105,0.161,1.4
1.28,1.48,25.0,56.9,0.0172,0.177,0.0404,0.104,0.164,1.16
1.56,1.74,31.1,38.6,0.0137,0.145,0.0416,0.0957,0.075,0.662
1.76,2.44,19.7,28.0,0.0169,0.119,0.0327,0.0982,0.205,1.29
1.27,1.55,16.8,36.8,0.0119,0.147,0.0323,0.0726,0.851,6.03
1.03,1.31,11.3,21.6,0.00805,0.0819,0.031,0.0751,0.186,1.13
1.58,1.78,14.9,21.2,0.0122,0.106,0.0267,0.0674,0.135,1.81
1.2,1.55,16.6,25.6,0.0189,0.118,0.0365,0.115,0.168,1.58
1.37,1.65,20.0,27.4,0.0156,0.127,0.0334,0.0899,0.114,1.67
1.74,2.4,23.8,31.1,0.0135,0.122,0.0329,0.0622,0.222,1.22
1.83,2.36,28.6,36.1,0.011,0.119,0.0317,0.071,0.169,1.24
1.53,1.85,23.2,29.6,0.0116,0.115,0.0331,0.0811,0.314,1.26
1.46,1.85,26.1,36.3,0.0198,0.118,0.0352,0.0901,0.608,2.47
1.53,2.15,18.4,25.0,0.00947,0.105,0.0905,0.156,0.0985,0.695
1.42,1.88,23.4,46.8,0.027,0.126,0.0394,0.162,0.404,2.05
2.01,2.45,25.9,48.2,0.18,0.583,0.0255,0.059,0.25,1.32
1.57,1.94,29.1,45.4,0.0159,0.136,0.0388,0.0903,0.231,1.06
1.55,1.85,23.6,36.0,0.148,0.267,0.0322,0.0762,0.442,2.92
1.44,1.72,25.3,41.1,0.222,0.414,0.0348,0.115,0.361,1.96
1.4,1.66,25.1,40.2,0.0177,0.128,0.0349,0.0912,0.262,1.57
1.56,2.14,25.8,34.6,0.0128,0.118,0.0853,0.147,0.319,2.79
1.34,1.67,22.7,32.5,0.0118,0.121,0.0332,0.063,0.0822,0.71
1.15,1.38,24.1,35.4,0.0549,0.16,0.0466,0.0939,0.187,1.13
1.33,1.79,23.6,57.1,0.0209,0.123,0.0363,0.101,0.319,1.72
1.48,2.04,41.5,90.3,0.031,0.133,0.038,0.108,0.638,6.48
1.52,2.16,13.1,23.1,0.00817,0.0815,0.0275,0.0622,0.203,1.06
1.95,2.49,20.9,27.1,0.00822,0.0984,0.0256,0.0543,0.139,1.11
0.931,1.31,37.7,65.7,0.0186,0.191,0.0627,0.147,0.387,2.48
1.4,1.8,23.4,29.0,0.0138,0.148,0.0369,0.0768,0.184,1.44
1.29,1.6,21.4,29.3,0.0109,0.131,0.035,0.0778,0.0665,0.808
1.97,2.85,18.6,28.4,0.0115,0.119,0.0319,0.0657,0.184,0.979
1.52,1.84,20.2,24.6,0.01,0.126,0.0298,0.0586,0.308,2.63
1.99,2.78,25.9,41.5,0.0219,0.145,0.0349,0.0755,0.264,1.68
1.16,3.04,16.1,42.2,0.0256,0.147,0.0337,0.074,0.942,6.06
1.39,1.67,29.5,46.9,0.03,0.13,0.037,0.0985,0.491,3.52
1.37,1.68,33.7,50.0,0.0119,0.123,0.0401,0.0961,0.129,1.67
1.38,1.93,15.2,22.1,0.0203,0.11,0.028,0.0585,0.184,1.74
1.29,1.68,10.3,41.5,0.017,0.14,0.0273,0.103,0.0776,0.568
1.25,1.53,28.6,37.2,0.0214,0.12,0.0393,0.0988,0.476,2.36
1.43,1.63,26.4,58.8,0.375,0.491,0.0526,0.184,0.499,2.94
1.58,2.0,19.2,30.4,0.0091,0.103,0.0283,0.0517,0.23,3.07
1.68,1.81,23.8,27.8,0.0112,0.137,0.0314,0.0814,0.141,1.16
1.24,1.64,10.3,18.3,0.0315,0.0904,0.0276,0.0629,0.174,1.48
1.76,2.9,23.0,38.4,0.0357,0.0971,0.0343,0.0779,0.358,3.05
1.5,2.25,23.2,52.6,0.0151,0.169,0.0493,0.296,0.321,1.93
1.89,2.47,21.6,29.4,0.0142,0.13,0.0231,0.0486,0.268,1.29
1.6,2.18,25.3,34.4,0.0223,0.12,0.031,0.0669,0.183,2.11
1.42,1.63,25.2,35.0,0.0101,0.11,0.0364,0.0892,0.317,1.34
1.53,1.86,37.8,52.4,0.0132,0.146,0.0442,0.11,0.579,1.86
1.4,1.84,26.4,37.4,0.0155,0.129,0.037,0.0896,0.335,2.07
1.76,2.12,31.6,47.2,0.017,0.103,0.0404,0.128,0.392,2.67
1.31,1.51,26.0,46.9,0.0131,0.136,0.0382,0.0936,0.413,2.75
1.51,2.18,30.0,43.5,0.0178,0.143,0.0359,0.0767,0.293,1.76
1.29,1.85,20.1,28.8,0.0112,0.116,0.0345,0.0689,0.45,1.49
1.31,1.6,25.1,32.1,0.0222,0.149,0.0391,0.0902,0.236,1.74
1.42,1.93,33.9,64.4,0.028,0.166,0.0397,0.0873,0.468,4.06
1.35,1.62,30.3,42.3,0.0156,0.148,0.0391,0.0842,0.418,2.2
1.57,2.55,27.9,42.1,0.0265,0.149,0.041,0.0893,0.234,1.71
1.33,1.52,28.7,42.9,0.022,0.152,0.0416,0.0813,0.0792,0.745
1.49,1.89,25.0,33.3,0.0111,0.119,0.0341,0.0777,0.377,1.92
1.17,2.14,21.2,30.3,0.0176,0.119,0.0379,0.0868,0.222,1.8
1.2,1.34,33.2,41.1,0.0128,0.141,0.0521,0.211,0.487,2.09
1.32,1.48,26.9,47.0,0.191,0.268,0.046,0.156,0.22,1.55
1.17,1.5,15.9,23.0,0.0118,0.109,0.0316,0.0734,0.199,1.02
1.58,2.28,19.9,40.6,0.0141,0.12,0.0307,0.0738,0.119,0.909
1.34,1.99,12.3,19.7,0.125,0.21,0.0259,0.0483,0.0838,1.0
1.59,1.99,43.4,58.2,0.0149,0.17,0.0393,0.0867,0.103,0.895
1.29,1.86,13.2,30.3,0.0243,0.121,0.0287,0.0532,0.174,1.89
1.3,1.68,19.8,40.0,0.0208,0.109,0.0306,0.0736,0.87,1.26
1.57,1.67,26.2,34.4,0.0114,0.133,0.0328,0.0632,0.228,1.1
1.46,1.9,23.1,54.1,0.0319,0.119,0.0283,0.0906,1.28,3.34
1.39,1.7,18.3,32.8,0.0416,0.188,0.029,0.0651,0.268,3.51
2.01,2.24,9.81,15.0,0.00738,0.062,0.0187,0.0397,0.0573,0.755
1.46,1.65,25.4,37.3,0.0288,0.126,0.0443,0.0842,0.331,0.974
1.6,2.11,17.0,32.5,0.0167,0.105,0.0285,0.0724,0.173,1.49
1.33,1.51,29.7,40.1,0.0129,0.138,0.0443,0.17,0.243,2.75
1.61,2.0,18.7,26.1,0.00961,0.108,0.0279,0.0569,0.119,0.924
2.07,2.37,23.4,29.5,0.0168,0.133,0.0325,0.0704,0.155,1.12
1.12,1.53,14.6,21.4,0.0117,0.0948,0.0319,0.0747,0.238,1.12
1.64,2.27,16.9,25.4,0.0121,0.106,0.0251,0.0565,0.055,0.332
1.12,1.5,15.4,23.7,0.0117,0.115,0.0323,0.0732,0.254,1.23
1.46,1.79,16.6,20.6,0.0105,0.126,0.0287,0.0616,0.068,0.558
1.42,1.85,22.7,30.5,0.0111,0.117,0.034,0.0682,0.338,1.29
1.15,1.45,17.5,21.5,0.0146,0.124,0.0348,0.066,0.0275,0.262
1.61,2.18,13.3,18.2,0.00977,0.0982,0.0241,0.05,0.0888,0.887
1.65,2.51,14.4,20.3,0.00833,0.0971,0.0231,0.0461,0.301,1.36
1.84,2.41,15.4,22.7,0.0214,0.114,0.0233,0.0475,0.145,0.679
1.81,2.44,24.5,50.5,0.0507,0.256,0.0322,0.109,0.143,2.51
1.43,1.73,22.6,32.0,0.0134,0.127,0.035,0.0754,0.294,2.53
1.66,2.07,23.0,31.6,0.0103,0.108,0.0291,0.0657,0.133,0.827
1.71,2.08,19.7,28.0,0.0153,0.0932,0.0307,0.0781,0.184,1.05
1.78,2.18,27.3,40.1,0.0463,0.133,0.0518,0.331,0.535,3.87
1.32,1.96,24.1,51.4,0.0119,0.125,0.0374,0.102,0.228,2.38
1.43,1.99,23.4,32.4,0.0125,0.134,0.0319,0.058,0.173,2.01
1.32,1.83,17.3,25.0,0.0144,0.128,0.03,0.0596,0.121,1.07
1.01,1.24,11.3,14.9,0.0114,0.0997,0.0329,0.071,0.148,1.19
1.07,1.31,18.6,31.3,0.0293,0.114,0.0422,0.103,0.238,2.08
1.48,1.78,16.3,29.2,0.0127,0.11,0.0336,0.0729,0.0557,0.888
1.77,2.09,14.1,19.4,0.0145,0.101,0.0221,0.0472,0.0611,0.549
1.49,1.91,13.3,24.2,0.0164,0.183,0.0224,0.0474,0.359,1.03
1.76,2.63,25.3,41.1,0.0789,0.158,0.035,0.137,0.535,2.04
2.34,2.79,28.4,53.9,0.0553,0.118,0.0426,0.226,0.358,2.87
1.45,2.05,22.0,32.9,0.0842,0.169,0.0394,0.139,0.621,2.16
1.37,1.7,40.1,50.1,0.0237,0.177,0.0404,0.076,0.401,3.37
1.09,1.37,16.0,37.1,0.0125,0.146,0.0343,0.079,0.901,6.04
1.48,1.75,27.6,36.5,0.0159,0.124,0.0424,0.0925,0.341,1.94
1.96,2.38,22.5,29.5,0.0107,0.147,0.0279,0.0605,0.0946,1.06
1.59,2.2,30.2,43.3,0.0401,0.139,0.0406,0.104,0.361,1.45
1.81,2.14,28.2,38.7,0.0177,0.126,0.0336,0.0613,0.112,1.65
1.24,1.48,30.5,49.7,0.0174,0.131,0.0449,0.0898,0.199,1.03
