Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.97,2.85,18.6,28.4,0.0115,0.119,0.0319,0.0657,0.184,0.979
1.52,1.84,20.2,24.6,0.01,0.126,0.0298,0.0586,0.308,2.63
1.99,2.78,25.9,41.5,0.0219,0.145,0.0349,0.0755,0.264,1.68
1.16,3.04,16.1,42.2,0.0256,0.147,0.0337,0.074,0.942,6.06
1.39,1.67,29.5,46.9,0.03,0.13,0.037,0.0985,0.491,3.52
1.37,1.68,33.7,50.0,0.0119,0.123,0.0401,0.0961,0.129,1.67
1.38,1.93,15.2,22.1,0.0203,0.11,0.028,0.0585,0.184,1.74
1.29,1.68,10.3,41.5,0.017,0.14,0.0273,0.103,0.0776,0.568
1.25,1.53,28.6,37.2,0.0214,0.12,0.0393,0.0988,0.476,2.36
1.43,1.63,26.4,58.8,0.375,0.491,0.0526,0.184,0.499,2.94
1.58,2.0,19.2,30.4,0.0091,0.103,0.0283,0.0517,0.23,3.07
1.68,1.81,23.8,27.8,0.0112,0.137,0.0314,0.0814,0.141,1.16
1.24,1.64,10.3,18.3,0.0315,0.0904,0.0276,0.0629,0.174,1.48
1.76,2.9,23.0,38.4,0.0357,0.0971,0.0343,0.0779,0.358,3.05
1.5,2.25,23.2,52.6,0.0151,0.169,0.0493,0.296,0.321,1.93
1.89,2.47,21.6,29.4,0.0142,0.13,0.0231,0.0486,0.268,1.29
1.6,2.18,25.3,34.4,0.0223,0.12,0.031,0.0669,0.183,2.11
1.42,1.63,25.2,35.0,0.0101,0.11,0.0364,0.0892,0.317,1.34
1.53,1.86,37.8,52.4,0.0132,0.146,0.0442,0.11,0.579,1.86
1.4,1.84,26.4,37.4,0.0155,0.129,0.037,0.0896,0.335,2.07
1.76,2.12,31.6,47.2,0.017,0.103,0.0404,0.128,0.392,2.67
1.31,1.51,26.0,46.9,0.0131,0.136,0.0382,0.0936,0.413,2.75
1.51,2.18,30.0,43.5,0.0178,0.143,0.0359,0.0767,0.293,1.76
1.29,1.85,20.1,28.8,0.0112,0.116,0.0345,0.0689,0.45,1.49
1.31,1.6,25.1,32.1,0.0222,0.149,0.0391,0.0902,0.236,1.74
1.42,1.93,33.9,64.4,0.028,0.166,0.0397,0.0873,0.468,4.06
1.35,1.62,30.3,42.3,0.0156,0.148,0.0391,0.0842,0.418,2.2
1.57,2.55,27.9,42.1,0.0265,0.149,0.041,0.0893,0.234,1.71
1.33,1.52,28.7,42.9,0.022,0.152,0.0416,0.0813,0.0792,0.745
1.49,1.89,25.0,33.3,0.0111,0.119,0.0341,0.0777,0.377,1.92
1.17,2.14,21.2,30.3,0.0176,0.119,0.0379,0.0868,0.222,1.8
1.2,1.34,33.2,41.1,0.0128,0.141,0.0521,0.211,0.487,2.09
1.32,1.48,26.9,47.0,0.191,0.268,0.046,0.156,0.22,1.55
1.17,1.5,15.9,23.0,0.0118,0.109,0.0316,0.0734,0.199,1.02
1.58,2.28,19.9,40.6,0.0141,0.12,0.0307,0.0738,0.119,0.909
1.34,1.99,12.3,19.7,0.125,0.21,0.0259,0.0483,0.0838,1.0
1.59,1.99,43.4,58.2,0.0149,0.17,0.0393,0.0867,0.103,0.895
1.29,1.86,13.2,30.3,0.0243,0.121,0.0287,0.0532,0.174,1.89
1.3,1.68,19.8,40.0,0.0208,0.109,0.0306,0.0736,0.87,1.26
1.57,1.67,26.2,34.4,0.0114,0.133,0.0328,0.0632,0.228,1.1
1.46,1.9,23.1,54.1,0.0319,0.119,0.0283,0.0906,1.28,3.34
1.39,1.7,18.3,32.8,0.0416,0.188,0.029,0.0651,0.268,3.51
2.01,2.24,9.81,15.0,0.00738,0.062,0.0187,0.0397,0.0573,0.755
1.46,1.65,25.4,37.3,0.0288,0.126,0.0443,0.0842,0.331,0.974
1.6,2.11,17.0,32.5,0.0167,0.105,0.0285,0.0724,0.173,1.49
1.33,1.51,29.7,40.1,0.0129,0.138,0.0443,0.17,0.243,2.75
