Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.08,1.29,8.16,12.0,0.0128,0.112,0.0259,0.0575,0.0768,0.64
1.18,1.81,12.6,17.4,0.0179,0.0976,0.0296,0.0615,0.101,1.17
1.79,2.1,9.09,13.8,0.00689,0.0833,0.0188,0.0398,0.0471,0.652
1.34,1.66,20.8,33.9,0.0745,0.192,0.0298,0.0873,1.19,4.47
1.47,1.76,9.96,12.6,0.00742,0.0858,0.0218,0.0503,0.0123,0.317
1.11,1.8,7.6,11.5,0.00933,0.0649,0.03,0.09,0.299,1.32
1.85,3.44,11.3,22.2,0.0395,0.0895,0.0216,0.0649,0.231,1.66
1.19,2.09,7.98,13.6,0.0359,0.105,0.0245,0.0775,0.156,1.34
1.07,1.46,12.4,16.3,0.00845,0.0936,0.0314,0.0603,0.0827,1.15
2.0,2.53,11.2,17.6,0.0244,0.0859,0.0169,0.0329,0.122,1.18
1.05,1.67,6.07,11.9,0.00814,0.0791,0.0258,0.0735,0.0403,0.544
1.23,2.04,13.9,23.5,0.0124,0.102,0.0312,0.0746,0.0695,0.745
1.77,2.06,17.5,23.1,0.0166,0.0992,0.0268,0.0725,0.201,1.7
0.985,1.12,11.3,14.1,0.00846,0.0912,0.0319,0.0659,0.105,1.36
1.9,2.38,9.51,13.8,0.0101,0.0777,0.0181,0.0347,0.0474,0.617
1.55,1.73,11.0,17.2,0.00778,0.0829,0.0207,0.0535,0.217,1.38
1.05,1.89,12.6,19.9,0.00989,0.106,0.0362,0.0758,0.0597,1.02
1.08,1.39,8.05,12.6,0.00745,0.0845,0.0282,0.108,0.106,1.01
1.26,1.67,9.44,16.6,0.0117,0.0616,0.0263,0.0974,0.0827,0.655
1.17,1.58,14.2,19.0,0.0107,0.109,0.0326,0.0637,0.144,0.914
1.34,1.76,16.0,24.1,0.0385,0.112,0.0326,0.0841,0.329,1.9
1.1,1.53,9.94,16.0,0.00861,0.092,0.0336,0.0633,0.182,1.5
1.38,1.72,17.7,28.4,0.0389,0.112,0.0325,0.154,0.318,2.21
1.51,2.29,19.8,38.7,0.0129,0.105,0.0315,0.105,0.463,6.36
1.81,2.42,7.21,9.5,0.0276,0.0707,0.015,0.0392,0.249,1.47
1.12,2.16,12.4,26.7,0.0469,0.117,0.0315,0.0748,0.741,2.39
1.43,1.69,16.0,21.3,0.0112,0.123,0.0308,0.0616,0.0428,0.646
1.21,1.44,6.91,8.83,0.00641,0.0629,0.0242,0.045,0.0318,0.339
1.33,2.23,7.83,17.1,0.00865,0.074,0.0232,0.0813,0.155,0.911
1.68,1.9,12.1,15.3,0.00812,0.0849,0.0214,0.041,0.0377,0.586
1.18,1.59,13.8,23.8,0.0302,0.133,0.0313,0.07,0.0619,0.608
1.68,2.44,9.78,13.3,0.00996,0.0621,0.0196,0.0446,0.089,0.714
1.62,2.01,16.2,20.7,0.0211,0.0733,0.0221,0.049,0.261,1.55
1.6,1.84,20.0,23.5,0.0106,0.114,0.0284,0.063,0.0643,0.95
1.68,2.14,14.3,19.4,0.037,0.102,0.0198,0.0813,0.239,1.62
1.58,1.96,9.01,10.6,0.00577,0.0674,0.0183,0.0353,0.0205,0.363
1.88,2.34,5.97,10.5,0.0129,0.0637,0.0151,0.0496,0.0606,1.05
1.17,1.64,9.82,16.0,0.00963,0.0803,0.0264,0.0586,0.17,1.04
1.46,2.06,9.61,15.3,0.00757,0.0904,0.024,0.0664,0.0879,0.939
1.29,2.06,10.8,15.9,0.0128,0.0794,0.0312,0.122,0.17,1.37
1.09,1.51,14.9,20.7,0.0272,0.174,0.031,0.0846,0.317,1.45
1.75,2.0,16.8,19.1,0.00907,0.107,0.0262,0.0492,0.0251,0.269
1.17,1.83,8.63,11.8,0.0106,0.0808,0.0221,0.0457,0.117,0.636
1.14,1.52,7.65,10.5,0.0105,0.085,0.0268,0.0774,0.214,1.59
1.35,1.59,7.18,13.7,0.0101,0.066,0.0192,0.0481,0.28,1.04
1.34,1.66,20.8,33.9,0.0745,0.192,0.0298,0.0873,1.19,4.47
1.36,1.55,27.1,42.4,0.0384,0.171,0.0372,0.0761,0.713,4.21
2.11,3.67,5.25,10.2,0.0257,0.0569,0.012,0.0564,0.164,1.14
1.21,1.74,20.4,37.5,0.0114,0.115,0.0357,0.0733,0.143,1.92
1.47,2.08,7.0,12.0,0.0121,0.0758,0.018,0.0356,0.106,0.729
1.24,1.43,15.3,19.1,0.00859,0.101,0.0282,0.0529,0.163,1.08
1.01,1.37,8.06,11.2,0.0109,0.0724,0.0246,0.0528,0.092,0.712
1.1,1.48,10.9,25.1,0.0139,0.101,0.0286,0.0635,0.225,2.66
1.27,1.46,10.5,13.3,0.00705,0.0947,0.0266,0.049,0.0889,1.0
1.79,2.15,9.77,13.6,0.0103,0.0671,0.0227,0.0572,0.0641,0.712
1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
1.66,1.87,10.9,13.4,0.00753,0.082,0.0215,0.0422,0.0396,0.509
1.6,2.06,9.92,21.4,0.0256,0.0987,0.025,0.195,0.165,1.21
1.35,3.03,30.7,62.2,0.0491,0.219,0.0582,0.427,0.371,4.09
1.11,1.52,8.2,12.2,0.061,0.207,0.0252,0.0576,0.11,0.79
1.67,1.86,18.6,23.4,0.0143,0.129,0.0257,0.0489,0.327,1.5
1.5,1.75,14.3,19.4,0.019,0.104,0.0281,0.0526,0.187,1.41
1.2,1.45,11.5,19.0,0.0102,0.0977,0.0274,0.118,0.042,0.759
1.3,1.56,6.36,10.5,0.00752,0.0714,0.0225,0.107,0.022,0.188
1.19,1.45,6.92,10.4,0.00737,0.0747,0.0252,0.0673,0.019,0.205
1.29,1.55,6.61,10.9,0.00814,0.0735,0.0227,0.0852,0.0156,0.183
1.3,1.56,6.36,10.5,0.00752,0.0714,0.0225,0.107,0.022,0.188
1.43,1.67,16.8,24.8,0.0098,0.108,0.0288,0.0604,0.191,0.988
1.54,1.82,8.79,11.2,0.0111,0.0768,0.0235,0.0676,0.0651,0.804
1.9,2.09,16.8,26.9,0.00968,0.0954,0.0234,0.0694,0.0307,0.638
1.67,1.81,11.0,12.6,0.00735,0.0891,0.0202,0.0388,0.067,1.09
1.18,2.11,7.82,13.6,0.0154,0.0773,0.025,0.078,0.136,1.36
1.26,1.47,9.64,16.0,0.0091,0.0829,0.0228,0.0578,0.297,1.46
1.1,1.84,7.24,10.9,0.0102,0.0598,0.0305,0.0989,0.323,1.35
1.77,2.03,11.7,14.0,0.00931,0.0917,0.0198,0.054,0.196,1.11
1.55,1.86,9.89,14.6,0.0137,0.0966,0.0216,0.0466,0.0795,0.741
1.62,2.07,9.82,14.3,0.0072,0.0693,0.0232,0.0529,0.0226,0.281
1.22,1.75,16.2,23.0,0.0383,0.121,0.0293,0.0962,0.529,1.46
1.21,1.65,16.4,24.7,0.0298,0.124,0.0282,0.0784,0.523,1.82
1.44,1.71,10.5,12.7,0.00751,0.0868,0.0221,0.0465,0.069,1.06
1.94,2.1,13.4,18.9,0.00798,0.0883,0.0229,0.0496,0.084,1.27
1.13,1.32,19.1,23.0,0.0116,0.142,0.0369,0.0691,0.0799,0.393
1.39,1.54,15.6,17.7,0.00908,0.121,0.0289,0.0594,0.0581,0.385
1.23,1.65,14.2,24.5,0.028,0.0863,0.0509,0.523,0.201,1.51
1.22,1.73,8.76,13.0,0.0106,0.0858,0.0225,0.0492,0.285,1.61
1.32,2.61,9.47,18.5,0.0582,0.0945,0.0239,0.0514,0.204,1.51
0.928,1.5,8.75,24.0,0.017,0.0986,0.0291,0.0708,0.251,2.73
1.67,1.89,17.4,26.0,0.0091,0.103,0.0247,0.0614,0.0751,0.989
1.68,1.85,16.0,19.0,0.0108,0.107,0.0255,0.0546,0.169,0.729
1.16,1.5,13.3,23.8,0.013,0.107,0.0315,0.0799,0.0421,0.369
1.46,2.03,7.83,12.0,0.0103,0.0788,0.0194,0.0411,0.0755,0.688
1.74,2.22,7.71,9.67,0.00763,0.0683,0.017,0.0349,0.0263,0.383
1.12,1.76,13.4,29.4,0.013,0.098,0.0309,0.0647,0.111,1.28
1.24,1.91,11.5,17.6,0.0118,0.108,0.0283,0.0609,0.0723,0.905
1.51,2.37,13.4,31.2,0.0598,0.213,0.026,0.0599,0.217,1.75
1.75,2.36,9.66,12.6,0.0075,0.0765,0.02,0.0395,0.0318,0.382
1.22,3.33,12.0,30.8,0.0564,0.304,0.0395,0.163,0.536,2.47
1.96,2.49,9.27,14.5,0.0169,0.0524,0.0202,0.0577,0.198,1.85
1.61,2.15,9.95,12.6,0.00875,0.0831,0.0228,0.0499,0.0259,0.37
1.19,1.7,13.9,18.1,0.0183,0.106,0.066,0.176,0.0226,0.323
1.72,2.33,9.11,13.0,0.0106,0.0766,0.0205,0.0432,0.042,0.445
1.44,3.04,9.83,19.1,0.0627,0.263,0.0239,0.0819,0.261,2.57
1.04,1.47,15.5,22.8,0.0175,0.108,0.0563,0.15,0.0547,1.46
2.27,3.76,5.49,16.9,0.0249,0.121,0.0135,0.0612,0.374,1.36
1.6,2.61,5.75,17.2,0.0148,0.078,0.0185,0.0753,0.332,1.21
1.24,1.67,9.26,21.7,0.0111,0.116,0.0298,0.0792,0.0813,0.346
1.46,1.93,8.64,13.6,0.0364,0.102,0.0219,0.108,0.229,1.44
1.16,1.59,11.5,23.7,0.0229,0.122,0.0251,0.0733,0.354,1.93
2.15,2.92,7.99,23.5,0.0619,0.227,0.0176,0.0757,0.514,1.37
1.19,1.43,9.6,17.2,0.00835,0.117,0.0255,0.0686,0.0281,0.239
1.3,1.8,13.9,28.8,0.0132,0.149,0.0277,0.0717,0.124,1.03
1.96,3.21,9.12,19.9,0.0172,0.0823,0.0186,0.0643,0.0722,1.6
0.982,1.28,8.81,14.1,0.00831,0.0871,0.0281,0.0527,0.165,0.932
2.11,2.62,6.25,11.3,0.0133,0.0643,0.0135,0.0404,0.0588,1.07
1.08,1.53,8.32,11.8,0.0223,0.0818,0.026,0.0609,0.227,1.77
1.32,1.93,8.71,13.9,0.0266,0.0617,0.022,0.0516,0.172,0.949
1.57,2.34,9.06,12.5,0.0102,0.0611,0.0203,0.0454,0.0856,0.743
1.32,1.78,11.5,18.7,0.0184,0.103,0.0218,0.119,0.404,2.04
1.01,1.59,15.2,23.0,0.0345,0.114,0.0382,0.102,0.124,1.16
1.12,1.55,6.8,11.3,0.00715,0.0861,0.0224,0.0696,0.112,0.537
1.32,1.5,13.9,16.9,0.00957,0.11,0.0277,0.0616,0.0831,0.988
1.16,1.83,6.83,11.1,0.0148,0.081,0.0233,0.0584,0.26,1.64
1.32,1.85,12.0,21.3,0.0226,0.12,0.0269,0.0923,0.441,2.2
1.27,2.16,16.4,29.2,0.0273,0.111,0.0311,0.0775,0.479,2.13
1.47,1.84,9.36,14.3,0.0149,0.0979,0.0213,0.0521,0.09,0.791
1.38,2.06,15.1,23.9,0.0118,0.101,0.0293,0.0652,0.055,0.687
1.34,1.78,10.0,13.6,0.0156,0.0926,0.024,0.0751,0.273,1.06
1.51,2.06,4.89,11.1,0.0224,0.0809,0.0153,0.0944,0.0588,0.605
2.46,3.28,9.75,15.6,0.0063,0.0724,0.0685,0.13,0.216,0.912
1.69,2.18,4.98,11.2,0.0238,0.0782,0.0156,0.0956,0.0674,0.549
1.68,2.14,14.3,19.4,0.037,0.102,0.0198,0.0813,0.239,1.62
1.54,2.41,5.22,10.2,0.0202,0.0724,0.0177,0.054,0.0732,1.09
1.4,1.66,9.64,15.7,0.0077,0.0815,0.0227,0.0443,0.0689,0.965
1.52,1.74,11.8,15.2,0.00817,0.0939,0.0259,0.0484,0.0535,1.14
1.19,2.1,7.19,12.5,0.0112,0.0756,0.0286,0.0994,0.274,1.62
1.9,2.51,7.18,10.2,0.0172,0.121,0.0153,0.0572,0.0596,0.351
1.19,1.63,15.5,23.8,0.02,0.0949,0.0302,0.0747,0.265,1.12
2.23,2.52,35.4,45.1,0.0158,0.0998,0.0323,0.0754,0.0752,0.791
1.46,2.07,7.63,13.4,0.0112,0.083,0.0194,0.0417,0.0969,0.721
1.61,1.86,9.9,14.7,0.00924,0.0637,0.021,0.0451,0.0631,0.721
1.45,1.65,14.0,18.3,0.02,0.108,0.0257,0.0496,0.2,1.5
1.14,1.55,7.03,11.3,0.0212,0.085,0.0218,0.0694,0.26,1.28
1.5,2.43,5.6,12.8,0.121,0.156,0.0192,0.0729,0.087,1.11
1.32,1.55,8.1,14.5,0.00905,0.0682,0.0196,0.0528,0.217,0.946
1.26,2.1,10.5,15.7,0.02,0.0786,0.0294,0.0817,0.198,1.49
1.17,1.81,10.2,24.8,0.0154,0.112,0.0275,0.06,0.126,0.645
1.68,2.14,14.3,19.4,0.037,0.102,0.0198,0.0813,0.239,1.62
1.49,2.26,8.68,11.6,0.0143,0.081,0.0216,0.0488,0.0428,0.341
1.53,1.89,12.0,16.2,0.00755,0.0934,0.0236,0.0462,0.0344,0.644
1.39,1.76,12.4,17.3,0.00941,0.0962,0.0284,0.0683,0.123,1.38
1.23,2.94,10.5,22.7,0.0102,0.0943,0.0337,0.0783,0.0951,1.06
1.1,1.29,9.96,12.4,0.00805,0.0949,0.0328,0.0782,0.0919,1.06
1.12,1.4,8.42,12.7,0.00759,0.0874,0.0269,0.107,0.101,0.997
1.68,1.97,12.9,15.7,0.00923,0.1,0.0235,0.0489,0.0631,0.782
1.41,2.13,7.54,12.4,0.0136,0.0746,0.0188,0.0436,0.116,0.998
1.56,1.87,9.89,14.6,0.0141,0.104,0.021,0.0539,0.0752,0.752
1.1,1.57,6.84,9.65,0.014,0.0773,0.0287,0.0887,0.308,1.62
1.15,1.35,10.3,17.1,0.00916,0.0897,0.0269,0.0659,0.302,1.38
1.66,1.89,15.4,17.9,0.00903,0.105,0.0257,0.0483,0.0283,0.287
1.21,1.67,7.71,12.5,0.0167,0.0808,0.0241,0.0639,0.102,0.742
1.24,1.57,9.48,17.2,0.0128,0.0706,0.0251,0.0515,0.0973,0.804
1.05,1.44,11.9,15.9,0.0083,0.0923,0.0312,0.0598,0.0976,1.35
1.1,1.49,9.82,16.4,0.00923,0.1,0.0274,0.0533,0.277,1.63
1.14,1.46,14.4,29.2,0.0183,0.102,0.0304,0.0685,0.345,2.44
1.1,1.59,14.0,22.8,0.0189,0.112,0.0308,0.0716,0.16,1.51
1.27,1.52,8.28,12.1,0.0111,0.0828,0.0217,0.0537,0.35,1.4
1.23,2.21,8.74,13.4,0.0193,0.0828,0.022,0.0473,0.158,1.18
1.19,1.44,6.43,8.36,0.00645,0.0617,0.0239,0.0518,0.0346,0.366
1.06,1.77,16.1,30.7,0.0107,0.123,0.0391,0.102,0.252,1.13
1.11,1.5,11.5,17.2,0.00785,0.0945,0.0305,0.0563,0.116,1.24
1.24,1.61,8.41,12.9,0.00688,0.0805,0.0241,0.047,0.0722,0.762
1.31,1.53,13.2,16.7,0.0171,0.109,0.0275,0.0663,0.241,0.87
1.37,1.63,13.6,18.5,0.0257,0.115,0.0267,0.0485,0.243,1.54
1.2,1.44,7.89,12.6,0.00704,0.0809,0.0234,0.0481,0.0614,0.716
1.16,1.43,11.4,24.6,0.00998,0.12,0.0268,0.0556,0.0776,0.527
1.69,2.66,4.59,9.71,0.047,0.152,0.0134,0.0568,0.118,1.16
1.9,2.35,8.24,10.5,0.0102,0.111,0.0175,0.0458,0.0353,0.272
1.12,1.82,8.43,13.1,0.00933,0.079,0.0258,0.0559,0.0931,0.984
1.21,1.95,9.26,16.9,0.0165,0.0802,0.0247,0.0596,0.138,1.49
1.72,2.72,13.3,22.7,0.0198,0.0995,0.0275,0.14,0.145,1.48
1.64,2.24,15.9,22.9,0.00827,0.102,0.0246,0.0576,0.122,1.03
1.09,1.72,6.9,11.5,0.0225,0.102,0.0269,0.198,0.352,1.42
1.22,1.4,9.54,11.7,0.0182,0.0964,0.0277,0.0538,0.116,1.13
1.02,1.48,11.5,26.6,0.0302,0.111,0.0318,0.0749,0.736,2.4
1.57,2.2,8.72,12.7,0.0071,0.0861,0.0199,0.0633,0.0793,0.345
1.65,2.54,4.65,9.69,0.0409,0.14,0.0148,0.0566,0.153,1.39
1.73,2.2,8.6,13.4,0.00717,0.0745,0.0175,0.0367,0.0422,0.703
1.25,1.91,19.0,31.9,0.00923,0.117,0.0332,0.13,0.453,3.59
1.27,1.66,8.47,12.0,0.0105,0.0901,0.0226,0.0518,0.0774,0.352
1.5,1.69,9.61,13.8,0.00763,0.0879,0.024,0.0874,0.0874,0.904
1.17,1.65,12.2,18.6,0.00861,0.0987,0.0255,0.0523,0.105,1.36
1.51,1.96,10.8,21.6,0.0186,0.0962,0.0252,0.168,0.286,1.06
1.21,1.56,9.27,13.3,0.00905,0.0925,0.026,0.0836,0.091,0.948
1.08,1.51,5.65,16.4,0.0105,0.0546,0.0252,0.0855,0.249,1.01
1.1,1.55,8.4,13.6,0.012,0.0845,0.0283,0.101,0.18,1.38
1.6,1.88,14.8,21.2,0.0151,0.109,0.0284,0.111,0.0436,0.478
1.99,2.19,6.53,11.8,0.0144,0.0821,0.0154,0.0691,0.0268,0.401
1.2,1.35,12.7,18.8,0.00867,0.0975,0.0267,0.0534,0.266,1.44
1.23,1.9,12.6,18.4,0.0172,0.0944,0.0265,0.052,0.202,1.26
1.56,1.89,9.93,15.1,0.0123,0.108,0.0231,0.0461,0.0869,0.927
1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
1.13,1.37,12.8,19.0,0.0103,0.118,0.035,0.109,0.0801,0.851
1.25,1.57,7.16,11.5,0.00703,0.0854,0.0213,0.0709,0.103,0.515
1.94,2.28,9.15,11.5,0.0119,0.0805,0.0144,0.0387,0.0266,0.566
1.95,2.31,10.7,14.5,0.0148,0.0811,0.0185,0.0612,0.0833,0.958
1.35,1.66,16.0,21.7,0.00936,0.0975,0.0393,0.15,0.0917,0.905
1.12,1.6,9.61,16.0,0.0239,0.086,0.0282,0.0674,0.0799,1.03
1.73,1.89,16.4,18.3,0.00813,0.11,0.0247,0.0573,0.0206,0.342
1.33,1.75,13.2,17.7,0.00781,0.0942,0.0251,0.0489,0.135,1.21
1.87,2.31,9.2,12.1,0.0107,0.0609,0.0195,0.0451,0.0715,0.719
1.78,2.07,12.5,15.5,0.0081,0.102,0.0248,0.0536,0.0665,0.934
1.2,1.53,15.4,22.3,0.0116,0.0982,0.0302,0.0682,0.22,1.08
1.18,1.53,13.9,24.0,0.0122,0.109,0.0311,0.0606,0.0398,0.367
1.88,2.02,11.8,16.0,0.00842,0.096,0.0205,0.0426,0.0496,0.474
1.36,1.56,12.7,15.6,0.00964,0.102,0.0225,0.048,0.0978,1.01
1.21,1.37,9.42,11.3,0.00686,0.0903,0.0281,0.0551,0.108,1.13
1.18,1.59,8.54,12.8,0.018,0.0819,0.0219,0.0474,0.133,1.18
1.47,1.84,9.36,14.3,0.0149,0.0979,0.0213,0.0521,0.09,0.791
1.48,1.76,9.08,12.7,0.00711,0.0801,0.0207,0.0453,0.0464,0.704
1.79,2.2,10.5,13.5,0.0102,0.0814,0.0206,0.0397,0.0574,0.643
1.21,1.51,12.6,15.7,0.01,0.0952,0.0302,0.0596,0.0608,0.518
1.76,2.37,5.5,10.2,0.0216,0.079,0.015,0.0478,0.067,1.1
1.15,1.74,10.6,16.1,0.0433,0.202,0.0333,0.0632,0.196,1.44
1.54,1.79,24.0,33.1,0.0162,0.127,0.0364,0.131,0.0692,1.5
1.72,1.96,12.6,18.2,0.0151,0.0875,0.0278,0.113,0.0763,0.814
0.988,1.39,9.59,12.2,0.00759,0.0934,0.0294,0.0562,0.031,0.362
0.975,1.27,10.2,13.5,0.00864,0.0967,0.0281,0.0627,0.118,0.894
1.01,1.32,8.54,13.4,0.0126,0.0827,0.027,0.0509,0.231,1.3
1.61,2.5,8.06,12.6,0.0265,0.0734,0.0176,0.0364,0.0676,0.554
1.09,1.52,6.75,9.65,0.0122,0.0735,0.029,0.0887,0.309,1.63
1.6,2.5,7.77,11.1,0.0162,0.0734,0.0167,0.0365,0.0378,0.377
1.64,1.92,11.7,15.5,0.00763,0.0962,0.0211,0.046,0.0412,0.754
1.77,1.92,19.3,22.6,0.00944,0.116,0.0265,0.0544,0.0719,0.697
1.65,2.06,14.8,17.6,0.0101,0.108,0.0248,0.0504,0.0302,0.311
1.46,1.64,10.1,14.7,0.00734,0.0844,0.0222,0.0406,0.128,0.77
1.97,2.22,6.53,11.7,0.0135,0.0691,0.0172,0.079,0.03,0.434
1.09,1.72,6.9,11.5,0.0225,0.102,0.0269,0.198,0.352,1.42
1.1,1.39,8.34,12.9,0.018,0.0869,0.0286,0.104,0.126,1.01
1.24,2.46,16.0,27.6,0.124,0.556,0.0537,0.266,0.349,2.47
1.3,1.53,12.2,14.9,0.00993,0.106,0.0255,0.0533,0.1,1.02
1.84,2.19,8.1,14.1,0.0101,0.058,0.0182,0.0473,0.046,1.0
1.09,1.6,6.94,12.2,0.0102,0.0752,0.0246,0.103,0.0971,0.958
1.73,2.53,4.66,9.69,0.0299,0.074,0.0197,0.0925,0.12,1.16
1.37,1.57,12.0,15.0,0.0099,0.102,0.023,0.0488,0.103,1.01
1.78,2.24,8.5,16.3,0.0083,0.0694,0.0178,0.0414,0.0239,0.398
0.938,1.4,9.61,15.2,0.00774,0.0997,0.0297,0.0529,0.0319,0.255
1.16,1.34,10.6,12.7,0.00823,0.108,0.0258,0.0465,0.0183,0.23
1.16,1.7,13.5,17.8,0.0078,0.0886,0.0285,0.0596,0.317,1.14
2.0,2.43,9.9,12.9,0.0111,0.0783,0.0151,0.0377,0.018,0.391
1.48,2.11,19.0,30.7,0.0104,0.104,0.0291,0.0641,0.259,1.35
1.49,1.82,12.0,24.6,0.0166,0.0984,0.0248,0.0623,0.201,2.65
1.19,1.44,6.43,8.36,0.00645,0.0617,0.0239,0.0518,0.0346,0.366
1.28,1.79,8.64,13.8,0.00759,0.0892,0.0261,0.0866,0.098,0.985
1.96,2.37,7.5,9.37,0.00779,0.0697,0.0152,0.0301,0.0268,0.407
1.14,1.55,7.02,11.7,0.0129,0.0756,0.0223,0.0696,0.133,0.548
1.07,1.88,6.54,10.7,0.0114,0.0541,0.0337,0.0964,0.387,1.47
1.08,1.39,8.05,12.6,0.00745,0.0845,0.0282,0.108,0.106,1.01
1.05,1.52,11.7,15.5,0.0206,0.0877,0.0315,0.0746,0.126,1.41
1.47,1.74,24.6,34.4,0.0111,0.122,0.0302,0.0649,1.05,2.5
1.76,2.25,20.4,30.0,0.0112,0.129,0.0303,0.069,0.093,0.93
1.29,1.67,11.4,22.8,0.011,0.0899,0.0274,0.0583,0.176,0.984
1.25,1.57,11.2,16.5,0.00831,0.0956,0.0263,0.0505,0.0534,0.801
1.39,1.62,14.1,18.2,0.0122,0.11,0.0268,0.0591,0.195,0.767
1.11,1.34,9.92,12.3,0.00641,0.0744,0.0303,0.0717,0.0983,1.32
1.35,2.31,15.9,28.1,0.0623,0.228,0.032,0.0957,0.139,2.2
1.38,1.71,12.9,19.3,0.00797,0.0936,0.0263,0.0544,0.0169,0.264
1.28,1.61,8.21,21.0,0.0141,0.078,0.0239,0.0831,0.0861,0.508
1.46,1.69,9.62,13.2,0.0119,0.109,0.0232,0.0517,0.0577,0.555
1.06,1.31,8.03,13.9,0.0141,0.11,0.0258,0.0598,0.0826,0.628
2.14,3.13,13.2,31.2,0.00689,0.0659,0.0572,0.124,0.176,0.876
1.44,2.13,7.76,14.3,0.0147,0.0692,0.0186,0.0467,0.342,1.37
1.48,1.76,14.9,23.0,0.0205,0.101,0.0278,0.0494,0.126,1.42
1.17,1.63,12.0,24.5,0.0122,0.0894,0.0305,0.149,0.134,1.42
1.2,1.63,7.07,14.3,0.0197,0.0806,0.0318,0.154,0.241,1.52
1.19,1.55,7.1,11.6,0.00715,0.086,0.0221,0.0697,0.105,0.485
1.21,1.4,10.1,16.1,0.00844,0.0851,0.0281,0.0611,0.289,1.45
1.21,1.74,13.9,24.5,0.0169,0.182,0.026,0.0718,0.361,1.55
1.3,1.57,6.56,10.5,0.00838,0.0813,0.0222,0.105,0.0336,0.395
1.29,1.55,6.61,10.9,0.00814,0.0735,0.0227,0.0852,0.0156,0.183
1.29,2.11,11.1,18.0,0.0458,0.113,0.0296,0.0851,0.0757,0.578
1.21,1.57,6.55,8.71,0.0104,0.0629,0.0238,0.0519,0.0859,1.22
1.94,2.37,4.58,10.7,0.0255,0.0927,0.0133,0.101,0.0571,0.627
1.85,4.12,4.84,11.2,0.0254,0.102,0.013,0.0538,0.159,1.16
1.31,1.7,7.28,10.3,0.0104,0.0748,0.0215,0.0852,0.0884,0.879
1.06,1.3,7.97,11.7,0.0135,0.11,0.0252,0.0589,0.171,1.13
1.09,1.52,9.35,13.4,0.00727,0.0828,0.0304,0.0818,0.0374,0.503
1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
1.26,1.59,10.4,14.2,0.00715,0.0909,0.0281,0.0515,0.0981,1.03
1.2,3.45,15.3,39.8,0.0128,0.0922,0.046,0.158,0.158,1.1
2.19,2.7,9.83,15.0,0.00986,0.0792,0.016,0.0365,0.417,1.2
1.28,1.63,5.57,7.54,0.00683,0.0709,0.0182,0.0342,0.0802,1.11
1.41,2.66,5.62,11.3,0.035,0.125,0.0169,0.039,0.244,1.6
1.44,2.35,8.51,16.0,0.0176,0.105,0.0229,0.0826,0.0914,1.3
1.34,1.62,9.63,15.9,0.00775,0.0727,0.0248,0.0602,0.124,0.575
1.97,2.8,3.87,9.74,0.018,0.0445,0.0115,0.0313,0.414,1.06
1.91,2.46,7.29,12.5,0.0087,0.0665,0.0236,0.0818,0.136,0.549
1.42,1.57,11.5,15.5,0.0114,0.0865,0.0265,0.059,0.0507,0.437
2.08,2.59,9.55,12.2,0.0139,0.0672,0.0199,0.0379,0.298,1.05
1.98,2.23,9.06,13.6,0.00836,0.0617,0.0183,0.0373,0.0237,0.262
1.24,1.64,13.1,29.9,0.02,0.103,0.026,0.0546,0.24,1.82
1.19,1.44,6.43,8.36,0.00645,0.0617,0.0239,0.0518,0.0346,0.366
1.06,1.66,6.51,9.81,0.0112,0.0726,0.0237,0.103,0.105,0.953
1.23,1.75,9.69,18.4,0.0258,0.0835,0.0216,0.0582,0.454,2.3
1.5,1.9,15.8,19.2,0.00827,0.0951,0.0267,0.0494,0.119,1.63
1.24,1.4,16.0,24.0,0.0453,0.108,0.0382,0.104,0.387,1.47
1.18,2.11,7.82,13.6,0.0154,0.0773,0.025,0.078,0.136,1.36
1.65,2.01,18.8,24.4,0.0154,0.0958,0.0243,0.0544,0.148,1.51
1.47,2.07,19.7,31.0,0.037,0.12,0.0303,0.0787,0.21,2.12
1.35,1.64,14.6,20.4,0.0083,0.102,0.0279,0.0513,0.0826,1.14
1.19,1.48,8.02,11.3,0.0138,0.0641,0.0239,0.0491,0.087,0.782
1.32,2.07,11.3,16.6,0.0109,0.0964,0.0286,0.0947,0.0669,0.626
1.1,1.29,9.96,12.4,0.00805,0.0949,0.0328,0.0782,0.0919,1.06
1.12,1.37,12.3,14.3,0.00812,0.0976,0.0298,0.0616,0.0435,0.426
1.21,1.54,29.8,77.5,0.0264,0.136,0.0459,0.103,0.543,2.48
1.47,1.85,14.0,19.2,0.00947,0.0958,0.0438,0.224,0.169,1.09
1.47,1.69,10.0,13.9,0.0129,0.0887,0.021,0.044,0.092,0.979
1.24,1.58,13.6,17.2,0.00847,0.108,0.0295,0.0626,0.0482,0.794
0.991,1.52,9.67,14.1,0.0253,0.107,0.0282,0.0586,0.0852,0.862
0.963,1.48,9.38,12.7,0.0186,0.1,0.0291,0.061,0.03,0.285
